strategy_id,pmid,doi,title,abstract,authors,journal,year,publication_types,pubmed_url,retrieved_date,doi_normalized
NR-PUBMED-03,39204039,10.3390/vaccines12080915,Influenza Vaccination Uptake and Associated Factors among Individuals with Diabetes Mellitus in Spain: A Cross-Sectional Study Using Data from the European Health Interview Survey 2020.,"Vaccination against influenza has proven to reduce influenza-caused hospital entries, treatment times in intensive care units and hospitalisation costs for treating people with Diabetes Mellitus (DM). Despite the existing influenza vaccination recommendations for all persons with DM, in Spain, vaccination hesitancy remains substantial, and vaccination rates lag behind target. We aimed to assess predictors for influenza vaccination uptake and reasons for non-adherence among individuals with DM. Data from the 2020 European Health Interview Survey were analysed using uni- and multivariable logistic regression models, stratified by age group and including possible confounders and vaccination as an outcome. Associations with the sociodemographic profile, healthcare access and substance use were explored. Our analysis included 2194 individuals with DM over the age of 15, showing an influenza vaccination rate of 53%. The findings revealed significant predictors of vaccination uptake, including age over 60 years and robust social support. Conversely, younger age, higher education levels, infrequent healthcare interactions and economic barriers emerged as significant obstacles to vaccination. To enhance vaccination rates, targeted public health interventions should emphasise the importance of vaccination for younger, more educated individuals with DM, those facing economic barriers and those with lower levels of social support, which could bridge the existing gap in vaccination coverage.",Twomey EP; Herman D; Marín-Rodríguez JA; Jimenez-Moleon JJ,Vaccines,2024,Journal Article,https://pubmed.ncbi.nlm.nih.gov/39204039/,2026-08-20,10.3390/vaccines12080915
NR-PUBMED-02,39215856,10.1007/s11136-024-03764-3,A short scale to measure health-related quality of life after traumatic brain injury in children and adolescents (QOLIBRI-OS-KID/ADO): psychometric properties and German reference values.,"The impact of pediatric traumatic brain injury (pTBI) on health-related quality of life (HRQoL) in children and adolescents remains understudied. Short scales have some advantages in terms of economy and administration over longer scales, especially in younger children. The aim of the present study is to psychometrically evaluate the six-item German version of the QOLIBRI-OS-KID/ADO scale for children and adolescents. In addition, reference values from a general German pediatric population are obtained to assist clinicians and researchers in the interpretation of HRQoL after pTBI. A total of 297 individuals after TBI and 1997 from a general population sample completed the questionnaire. Reliability, validity, and comparability of the assessed construct were examined. The questionnaire showed satisfactory reliability (α = 0.75 and ω = 0.81 and α = 0.85 and ω = 0.86 for the TBI and general population samples, respectively). The QOLIBRI-OS-KID/ADO was highly correlated with its long version (R2 = 67%) and showed an overlap with disease-specific HRQoL (R2 = 55%) in the TBI sample. The one-dimensional factorial structure could be replicated and tested for measurement invariance between samples, indicating a comparable HRQoL construct assessment. Therefore, reference values and cut-offs indicating clinically relevant impairment could be provided using percentiles stratified by factors significantly associated with the total score in the regression analyses (i.e., age group and gender). In combination with the cut-offs, the QOLIBRI-OS-KID/ADO provides a cost-effective screening tool, complemented by interpretation guidelines, which may help to draw clinical conclusions and indications such as further administration of a longer version of the instrument to gain more detailed insight into impaired HRQoL domains or omission of further steps in the absence of an indication.",Zeldovich M; Krol L; Koerte IK; Cunitz K; Kieslich M; Henrich M; Brockmann K; Buchheim A; Lendt M; Auer C; Neu A; Driemeyer J; Wartemann U; Thomé C; Pinggera D; Berweck S; Bonfert MV; Suss J; Muehlan H; von Steinbuechel N,"Quality of life research : an international journal of quality of life aspects of treatment, care and rehabilitation",2024,Journal Article,https://pubmed.ncbi.nlm.nih.gov/39215856/,2026-08-20,10.1007/s11136-024-03764-3
NR-PUBMED-03,39231784,10.1111/acer.15433,Alcohol habits and alcohol-related health conditions of self-defined lifetime abstainers and never binge drinkers.,"Prior research has shown that using lifetime abstainers as the reference group to examine the association between alcohol use and health-related consequences has several disadvantages. The aim of the present study was to examine the consistency of self-reported lifetime abstention and never-binge drinking, respectively, using national, longitudinal data collected in 2019 and 2020. Additionally, the prevalence of alcohol-related morbidity among lifetime abstainers was examined by linking survey data to alcohol-related morbidity data in a national patient register. Data come from the Danish Health and Wellbeing Survey in 2019 and from a follow-up survey of the same individuals in 2020. A random sample of 14,000 individuals aged 15 years or older was drawn in mid-August 2019. Data were collected between September and December 2019. All those who were invited to the survey in 2019 and who were still alive and living in Denmark were invited to participate in a follow-up survey in 2020. Data in both waves were collected by self-administered questionnaires. Both questionnaires included the standard questions on alcohol consumption from the European Health Interview Survey model questionnaire. Information on alcohol-related morbidity was obtained from the Danish National Patient Register. In all, 5000 individuals completed the questionnaire in both waves. Approximately half (44.4%) of the individuals who declared that they were lifetime abstainers in 2020 (n = 252) had reported in 2019 to have drunk at some point in their life. Moreover, 39.7% contradicted earlier reported binge drinking. Furthermore, 2.4% of the respondents who defined themselves as lifetime abstainers in 2020 had earlier been diagnosed with an alcohol-related health condition. The present research reaffirms previous studies which have found self-reported lifetime abstainers to be unreliable as a consistent reference group. Additionally, the results indicated that a non-negligible proportion of lifetime abstainers had been diagnosed with an alcohol-related health condition.",Ekholm O; Bloomfield K; Thygesen LC,"Alcohol, clinical & experimental research",2024,Journal Article,https://pubmed.ncbi.nlm.nih.gov/39231784/,2026-08-20,10.1111/acer.15433
NR-PUBMED-01,39233692,10.1016/j.patter.2024.101003,psHarmonize: Facilitating reproducible large-scale pre-statistical data harmonization and documentation in R.,"Combining pertinent data from multiple studies can increase the robustness of epidemiological investigations. Effective ""pre-statistical"" data harmonization is paramount to the streamlined conduct of collective, multi-study analysis. Harmonizing data and documenting decisions about the transformations of variables to a common set of categorical values and measurement scales are time consuming and can be error prone, particularly for numerous studies with large quantities of variables. The psHarmonize R package facilitates harmonization by combining multiple datasets, applying data transformation functions, and creating long and wide harmonized datasets. The user provides transformation instructions in a ""harmonization sheet"" that includes dataset names, variable names, and coding instructions and centrally tracks all decisions. The package performs harmonization, generates error logs as necessary, and creates summary reports of harmonized data. psHarmonize is poised to serve as a central feature of data preparation for the joint analysis of multiple studies.",Stephen JJ; Carolan P; Krefman AE; Sedaghat S; Mansolf M; Allen NB; Scholtens DM,"Patterns (New York, N.Y.)",2024,Journal Article,https://pubmed.ncbi.nlm.nih.gov/39233692/,2026-08-20,10.1016/j.patter.2024.101003
NR-PUBMED-02,39242056,10.1016/j.jclinepi.2024.111515,Item response theory validation of the Oxford knee score and Activity and Participation Questionnaire: a step toward a common metric.,"The Oxford knee score (OKS) and OKS Activity and Participation Questionnaire (OKS-APQ) are patient-reported outcome measures used to assess people undergoing knee replacement surgery. They have not explicitly been tested for unidimensionality (whether they measure one underlying trait such as 'knee health'). This study applied item response theory (IRT) to improve the validity of the instruments to optimize for ongoing use. Participants undergoing primary total knee replacement (TKR) provided preoperative and postoperative responses for OKS and OKS-APQ. Confirmatory factor analysis (CFA) were performed on the OKS and OKS-APQ separately and then on both when pooled into one. An IRT model was fitted to the data. 2972 individual response patterns were analyzed. CFA demonstrated that when combining OKS and OKS-APQ as one instrument, they measure one latent health trait. A user-friendly, free-to-use, web app has been developed to allow clinicians to upload raw data and instantly receive IRT scores. The OKS and OKS-APQ can be combined to use effectively as a single instrument (producing a single score). For the separate OKS and OKS-APQ the original items and response options can continue to be posed to patients, and this study has confirmed the suitability of IRT-weighted scoring. Applying IRT to existing responses converts traditional sum scores into continuous measurements with greater granularity, including individual measurement error.",Khatri C; Harrison CJ; MacDonald D; Clement N; Scott CEH; Metcalfe AJ; Rodrigues JN,Journal of clinical epidemiology,2024,"Journal Article; Validation Study; Research Support, Non-U.S. Gov't",https://pubmed.ncbi.nlm.nih.gov/39242056/,2026-08-20,10.1016/j.jclinepi.2024.111515
NR-PUBMED-02,39243275,10.1002/smi.3472,(Don't fear) the factors: An item-level meta-analysis of the fear of COVID-19 Scale's factor structure and measurement invariance.,"The global COVID-19 pandemic saw marked research and clinical interest in evaluating pandemic-related distress, namely fear and anxiety regarding infection and death. The most widely used and earliest developed measure of COVID-19 distress is Ahorsu et al. (2022) seven-item Fear of COVID-19 Scale (FCV-19S). To investigate the factor structure and measurement equivalence of the FCV-19S, we conducted an item-level meta-analysis synthesizing 1155 effect sizes across k = 55 independent samples comprising N = 71,161 individuals. We found that a two-factor measurement model comprising a four-item Emotional factor and a three-item Psychosomatic factor exhibits better fit than the originally proposed single-factor measurement model. Moreover, the bidimensional FCV-19S exhibits partial scalar/strong invariance across the general population, healthcare workers, schoolteachers, and university students as well as partial metric/weak invariance across samples from Bangladesh, China, Japan, Pakistan, Poland, and Portugal. Despite the theoretical and practical implications of these findings, more primary research across a wider range of sample types and countries is undoubtedly needed for further evaluation of the FCV-19S's psychometric properties and generalizability.",Jimenez WP; Zeytonli A; Nabulsi Y; Hu X,Stress and health : journal of the International Society for the Investigation of Stress,2024,Journal Article; Meta-Analysis,https://pubmed.ncbi.nlm.nih.gov/39243275/,2026-08-20,10.1002/smi.3472
NR-PUBMED-03,39247924,10.3389/fendo.2024.1379127,Medical comorbidities and other factors associated with migraine among individuals with diabetes mellitus in Hungary: a cross-sectional study using European Health Interview Surveys 2009-2019.,"Migraine, a debilitating neurological disorder characterized by recurrent headaches, affects over 1.1 billion individuals globally. Diabetes mellitus (DM), a chronic metabolic condition marked by high blood sugar levels, affects 463 million individuals according to the International Diabetes Federation. Our study aimed to evaluate the association between migraine and DM and to identify several demographic, socioeconomic, and lifestyle factors, as well as medical and psychiatric comorbidities, associated with migraine among individuals with DM. This cross-sectional study is based on data from the European Health Interview Surveys conducted in 2009, 2014, and 2019 in Hungary. Pearson's chi-squared tests and multiple logistic regression models were used to assess associations. Statistical significance was set at p<0.05. In multiple regression analyses, we found no significant association between DM and migraine after adjusting for socioeconomic status, various health conditions, and lifestyle factors (OR=0.84, 95% CI: 0.66-1.06). However, adults with DM who had comorbid conditions including stroke (OR=2.08, 95% CI: 1.06-4.08), low back pain (OR=3.52, 95% CI: 2.13-5.84), and depression (OR=4.91, 95% CI: 2.84-8.47) were significantly more likely to suffer from migraine. Our study found no significant difference in the prevalence of migraine among adults with and without diabetes mellitus. However, several comorbidities were found to be significantly associated with migraine occurrence in those with DM. Thus, the study's results highlight the need for proper management of diabetes, especially in terms of comorbidities, to mitigate migraine risk factors and improve patient outcomes.",Varga E; Ghanem AS; Faludi E; Nguyen CM; Kovács N; Nagy AC,Frontiers in endocrinology,2024,Journal Article,https://pubmed.ncbi.nlm.nih.gov/39247924/,2026-08-20,10.3389/fendo.2024.1379127
NR-PUBMED-01,39255725,10.1016/j.ijmedinf.2024.105611,A scalable approach for critical care data extraction and analysis in an academic medical center.,"Electronic health records are a valuable asset for research, but their use is challenging due to inconsistencies of records, heterogeneous formats and the distribution over multiple, non-integrated information systems. Hence, specialized health data engineering and data science expertise are required to enable research. To facilitate secondary use of clinical routine data collected in our intensive care wards, we developed a scalable approach, consisting of cohort generation, variable filtering and data extraction steps. With this report we share our workflow of data request, cohort identification and data extraction. We present an algorithm for automatic data extraction from our critical care information system (CCIS) that can be adapted to other object-oriented data bases. We introduced a data request process with functionalities for automated identification of patient cohorts and a specialized hierarchical data structure that supports filtering relevant variables from the CCIS and further systems for the specified cohorts. The data extraction algorithm takes patient pseudonyms and variable lists as inputs. Algorithms are implemented in Python, leveraging the PySpark framework running on our data lake infrastructure. Our data request process is in operational use since June 2022. Since then we have served 121 projects with 148 service requests in total. We discuss the hierarchical structure and the frequently used data items of our CCIS in detail and present an application example, including cohort selection, data extraction and data transformation into an analyses-ready format. Using clinical routine data for secondary research is challenging and requires an interdisciplinary team. We developed a scalable approach that automates steps for cohort identification, data extraction and common data pre-processing steps. Additionally, we facilitate data harmonization, integration and consult on typical data analysis scenarios, machine learning algorithms and visualizations in dashboards.",Daniel Boie S; Meyer-Eschenbach F; Schreiber F; Giesa N; Barrenetxea J; Guinemer C; Haufe S; Krämer M; Brunecker P; Prasser F; Balzer F,International journal of medical informatics,2024,Journal Article,https://pubmed.ncbi.nlm.nih.gov/39255725/,2026-08-20,10.1016/j.ijmedinf.2024.105611
NR-PUBMED-01,39255999,10.1136/bjsports-2024-108117,Associations of occupational and leisure-time physical activity with all-cause mortality: an individual participant data meta-analysis.,"Health effects of different physical activity domains (ie, during leisure time, work and transport) are generally considered positive. Using Active Worker consortium data, we assessed independent associations of occupational and leisure-time physical activity (OPA and LTPA) with all-cause mortality. Two-stage individual participant data meta-analysis. Published and unpublished cohort study data. Working participants aged 18-65 years. After data harmonisation, we assessed associations of OPA and LTPA with all-cause mortality. In stage 1, we analysed data from each study separately using Cox survival regression, and in stage 2, we pooled individual study findings with random-effects modelling. In 22 studies with up to 590 497 participants from 11 countries, during a mean follow-up of 23.1 (SD: 6.8) years, 99 743 (16%) participants died. Adjusted for LTPA, body mass index, age, smoking and education level, summary (ie, stage 2) hazard ration (HRs) and 95% confidence interval (95% CI) for low, moderate and high OPA among men (n=2 96 134) were 1.01 (0.99 to 1.03), 1.05 (1.01 to 1.10) and 1.12 (1.03 to 1.23), respectively. For women (n=2 94 364), HRs (95% CI) were 0.98 (0.92 to 1.04), 0.96 (0.92 to 1.00) and 0.97 (0.86 to 1.10), respectively. In contrast, higher levels of LTPA were inversely associated with mortality for both genders. For example, for women HR for low, moderate and high compared with sedentary LTPA were 0.85 (0.81 to 0.89), 0.78 (0.74 to 0.81) and 0.75 (0.65 to 0.88), respectively. Effects were attenuated when adjusting for income (although data on income were available from only 9 and 6 studies, for men and women, respectively). Our findings indicate that OPA may not result in the same beneficial health effects as LTPA.",Coenen P; Huysmans MA; Holtermann A; Troiano RP; Mork PJ; Krokstad S; Clays E; Cillekens B; De Bacquer D; Aadahl M; Kårhus LL; Sjøl A; Andersen LB; Kauhanen J; Voutilainen A; Pulsford RM; Stamatakis E; Goldbourt U; Peters A; Thorand B; Rosengren A; Björck L; Sprow K; Franzon K; Rodriguez-Barranco M; Luján-Barroso L; Knutsson A; Alfredsson L; Bahls M; Ittermann T; Kluttig A; Hassan L; Wanner M; Bopp M; Marott JL; Schnohr P; Nordestgaard BG; Dalene KE; Ekelund U; Clausen J; Jensen MT; Petersen CB; Krause N; Twisk J; Mechelen WV; van der Beek AJ,British journal of sports medicine,2024,Journal Article; Meta-Analysis; Systematic Review,https://pubmed.ncbi.nlm.nih.gov/39255999/,2026-08-20,10.1136/bjsports-2024-108117
NR-PUBMED-03,39267771,10.3389/ijph.2024.1607509,Factors Associated With Cervical Cancer Screening Attendance in Hungary Based on the European Health Interview Survey.,"This study assessed the change in cervical cancer screening attendance across 10 years and identified the associated factors. Data from the European Health Interview Surveys in Hungary (2009, 2014, 2019) were analyzed with multivariate and multiple logistic regressions. The analysis involved 4,850 participants, revealing a significant (p < 0.001) increase in screening attendance from 69% to 77% over 10 years. Factors significantly associated with higher attendance rates included a higher education level (tertiary level AOR = 2.51 [2.03-3.09]), being in a relationship (AOR = 1.59 [1.39-1.83]), the belief that one can do much for one's health (OR = 1.26 [1.05-1.52]), and the absence of chronic health problems (AOR = 1.56 [1.33-1.84]). Lower screening odds were significantly correlated with worse self-perceived health status (AOR = 0.65 [0.52-0.81]) and less frequent doctor (AOR = 0.64 [0.54-0.76]) and specialist visits (AOR = 0.46 [0.39-0.53]). Enhancing cervical cancer screening rates requires tailored public health strategies, particularly targeting individuals with lower education and poor health perceptions. Public health initiatives and enhanced collaboration among healthcare professionals are required to further increase participation rates, particularly among the identified groups.",Pataki J; Szőllősi GJ; Sárváry A; Dombrádi V,International journal of public health,2024,Journal Article,https://pubmed.ncbi.nlm.nih.gov/39267771/,2026-08-20,10.3389/ijph.2024.1607509
NR-PUBMED-01,39281853,10.1016/j.ynpai.2024.100163,Clinical and biobehavioral phenotypic assessments and data harmonization for the RE-JOIN research consortium: Recommendations for common data element selection.,"The Restoring Joint Health and Function to Reduce Pain (RE-JOIN) Consortium is part of the Helping to End Addiction Long-term® (HEAL) Initiative. HEAL is an ambitious, NIH-wide initiative to speed scientific solutions to stem the national opioid public health crisis. The RE-JOIN consortium's over-arching goal is to define how chronic joint pain-mediating neurons innervate different articular and peri-articular tissues, with a focus on the knee and temporomandibular joints (TMJ) across species employing the latest neuroscience approaches. The aim of this manuscript is to elucidate the human data gathered by the RE-JOIN consortium, as well as to expound upon its underlying rationale and the methodologies and protocols for harmonization and standardization that have been instituted by the RE-JOIN Consortium. The consortium-wide human models working subgroup established the RE-JOIN minimal harmonized data elements that will be collected across all human studies and set the stage to develop parallel pre-clinical data collection standards. Data harmonization considerations included requirements from the HEAL program and recommendations from the consortium's researchers and experts on informatics, knowledge management, and data curation. Multidisciplinary experts - including preclinical and clinical researchers, with both clinician-scientists- developed the RE-JOIN's Minimal Human Data Standard with required domains and outcome measures to be collected across projects and institutions. The RE-JOIN minimal data standard will include HEAL Common Data Elements (CDEs) (e.g., standardized demographics, general pain, psychosocial and functional measures), and RE-JOIN common data elements (R-CDE) (i.e., both general and joint-specific standardized and clinically important self-reported pain and function measures, as well as pressure pain thresholds part of quantitative sensory testing). In addition, discretionary, site-specific measures will be collected by individual institutions (e.g., expanded quantitative sensory testing and gait biomechanical assessments), specific to the knee or TMJ. Research teams will submit datasets of standardized metadata to the RE-JOIN Data Coordinating Center (DCG) via a secure cloud-based central data repository and computing infrastructure for researchers to share and conduct analyses on data collected by or acquired for RE-JOIN. RE-JOIN datasets will have protected health information (PHI) removed and be publicly available on the SPARC portal and accessible through the HEAL Data Ecosystem. Data Harmonization efforts provide the multidisciplinary consortium with an opportunity to effectively collaborate across decentralized research teams, and data standardization sets the framework for efficient future analyses of RE-JOIN data collected by the consortium. The harmonized phenotypic information obtained will significantly enhance our understanding of the neurobiology of the pain-pathology relationships in humans, providing valuable insights for comparison with pre-clinical models.",Cruz-Almeida Y; Mehta B; Haelterman NA; Johnson AJ; Heiting C; Ernberg M; Orange D; Lotz M; Boccanfuso J; Smith SB; Pela M; Boline J; Otero M; Allen K; Perez D; Donnelly C; Almarza A; Olmer M; Balkhi H; Wagenaar J; Martone M; RE-JOIN Consortium Investigators,"Neurobiology of pain (Cambridge, Mass.)",2024,Journal Article,https://pubmed.ncbi.nlm.nih.gov/39281853/,2026-08-20,10.1016/j.ynpai.2024.100163
NR-PUBMED-01,39304578,10.1007/s11121-024-01723-5,Advancing Science to Prevent Firearm Violence in Communities: A Process for Harmonizing Studies to Develop Research Infrastructure.,"The Community Firearm Violence Prevention Network (CFVP Network), funded by the National Institutes of Health (NIH), supports a network of research projects that develop and test interventions through collaborations with community partners to prevent firearm violence, injury, and mortality. The CFVP Network presents a unique opportunity to accelerate the science of preventing firearm injuries. The data harmonization workgroup of the CFVP Network led the process of aligning studies across the three unique inaugural network projects, with particular attention to how the CFVP Network could address current gaps in the science. The goal of the data harmonization workgroup was to align study measures, assessment timelines, and data management and archival processes across projects to enable robust cross-project analyses that accelerate the science of preventing firearm injuries. To accomplish this goal, the workgroup established the infrastructure to facilitate cross-project data collection, data sharing and archiving, and analyses. Among the three inaugural network projects, the workgroup's process resulted in harmonizing two assessment timepoints (baseline and one year post-implementation) and 60 constructs (with 31 identical standardized constructs). These harmonized products provide opportunities for novel analyses across the network projects. We expect that the harmonized study infrastructure developed through this process will catalyze future research focused on preventing firearm injury, including and extending beyond CFVP Network projects. The CFVP data harmonization workgroup's process can serve as a model for future networks that seek to build the science in a particular area.",Sokol R; Walton M; Lee D; Seewald L; Del Toro VM; Farooqui M; Sallabank G; Zimmerman M; Edberg M; Wang Y; Zakrison T; Tung EL; Hillegass WB; Vearrier L; Zhang L; Kutcher ME; Blachman-Demner D; Carter PM,Prevention science : the official journal of the Society for Prevention Research,2024,"Journal Article; Research Support, N.I.H., Extramural",https://pubmed.ncbi.nlm.nih.gov/39304578/,2026-08-20,10.1007/s11121-024-01723-5
NR-PUBMED-01,39305906,10.1016/j.ajhg.2024.08.017,Toward building a comprehensive human pan-genome: The SEN-GENOME project.,"The human reference genome (GRCh38), primarily sourced from individuals of European descent, falls short in capturing the vast genetic diversity across global populations. Efforts to diversify the reference genome face challenges in accessibility and representation, exacerbating the scarcity of African genomic data crucial for studying diseases prevalent in these populations. Sherman et al. proposed constructing reference genomes tailored to distinct human sub-populations. Their African Pan-Genome initiative highlighted substantial genetic variation missing from the GRCh38 human reference genome, emphasizing the necessity for population-specific genomes. In response, local initiatives like the Senegalese Genome project (SEN-GENOME) have emerged to document the genomes of historically overlooked populations. SEN-GENOME embodies community-driven decentralized research. With meticulous recruitment criteria and ethical practices, it aims to sequence 1,000 genomes from 31 ethnolinguistic groups, in the fourteen administrative regions of Senegal, fostering local genomic research tailored to the region. The key to SEN-GENOME's success is its commitment to local governance of data, capacity building, and integration with broader pan-genome projects in Africa. Despite the complexities of data harmonization and sharing, our collaborative efforts are aligned with common goals, ensuring steady progress toward a comprehensive human pan-genome. We invite and welcome collaboration with other research entities to achieve this shared vision. In summary, local initiatives such as SEN-GENOME are pivotal in bridging genomic disparities, offering pathways to equitable and inclusive genomic research. Collaborative endeavors guided by a collective vision for human health will propel us toward a more encompassing understanding of the human genome and better health through genomic medicine.",Gaye A; Sene ARG; Gadji M; Deme A; Cisse A; Ndiaye R,American journal of human genetics,2024,"Journal Article; Research Support, Non-U.S. Gov't",https://pubmed.ncbi.nlm.nih.gov/39305906/,2026-08-20,10.1016/j.ajhg.2024.08.017
NR-PUBMED-01,39308753,10.1016/j.lanwpc.2024.101198,Independent and joint associations of cardiometabolic multimorbidity and depression on cognitive function: findings from multi-regional cohorts and generalisation from community to clinic.,"Cardiometabolic multimorbidity (CMM) and depression are often co-occurring in older adults and associated with neurodegenerative outcomes. The present study aimed to estimate the independent and joint associations of CMM and depression on cognitive function in multi-regional cohorts, and to validate the generalizability of the findings in additional settings, including clinical. Data harmonization was performed across 14 longitudinal cohort studies within the Cohort Studies of Memory in an International Consortium (COSMIC) group, spanning North America, South America, Europe, Africa, Asia, and Australia. Three external validation studies with distinct settings were employed for generalization. Participants were eligible for inclusion if they had data for CMM and were free of dementia at baseline. Baseline CMM was defined as: 1) CMM 5, ≥2 among hypertension, hyperlipidemia, diabetes, stroke, and heart disease and 2) CMM 3 (aligned with previous studies), ≥2 among diabetes, stroke, and heart disease. Baseline depression was primarily characterized by binary classification of depressive symptom measurements, employing the Geriatric Depression Scale and the Center for Epidemiological Studies-Depression scale. Global cognition was standardized as z-scores through harmonizing multiple cognitive measures. Longitudinal cognition was calculated as changes in global cognitive z-scores. A pooled individual participant data (IPD) analysis was utilized to estimate the independent and joint associations of CMM and depression on cognitive outcomes in COSMIC studies, both cross-sectionally and longitudinally. Repeated analyses were performed in three external validation studies. Of the 32,931 older adults in the 14 COSMIC cohorts, we included 30,382 participants with complete data on baseline CMM, depression, and cognitive assessments for cross-sectional analyses. Among them, 22,599 who had at least 1 follow-up cognitive assessment were included in the longitudinal analyses. The three external studies for validation had 1964 participants from 3 multi-ethnic Asian older adult cohorts in different settings (community-based, memory clinic, and post-stroke study). In COSMIC studies, each of CMM and depression was independently associated with cross-sectional and longitudinal cognitive function, without significant interactions between them (Ps > 0.05). Participants with both CMM and depression had lower cross-sectional cognitive performance (e.g. β = -0.207, 95% CI = (-0.255, -0.159) for CMM5 (+)/depression (+)) and a faster rate of cognitive decline (e.g. β = -0.040, 95% CI = (-0.047, -0.034) for CMM5 (+)/depression (+)), compared with those without either condition. These associations remained consistent after additional adjustment for APOE genotype and were robust in two-step random-effects IPD analyses. The findings regarding the joint association of CMM and depression on cognitive function were reproduced in the three external validation studies. Our findings highlighted the importance of investigating age-related co-morbidities in a multi-dimensional perspective. Targeting both cardiometabolic and psychological conditions to prevent cognitive decline could enhance effectiveness. Natural Science Foundation of China and National Institute on Aging/National Institutes of Health.",Zhao X; Xu X; Yan Y; Lipnicki DM; Pang T; Crawford JD; Chen C; Cheng CY; Venketasubramanian N; Chong E; Blay SL; Lima-Costa MF; Castro-Costa E; Lipton RB; Katz MJ; Ritchie K; Scarmeas N; Yannakoulia M; Kosmidis MH; Gureje O; Ojagbemi A; Bello T; Hendrie HC; Gao S; Guerra RO; Auais M; Gomez JF; Rolandi E; Davin A; Rossi M; Riedel-Heller SG; Löbner M; Roehr S; Ganguli M; Jacobsen EP; Chang CH; Aiello AE; Ho R; Sanchez-Juan P; Valentí-Soler M; Ser TD; Lobo A; De-la-Cámara C; Lobo E; Sachdev PS; Xu X; for Cohort Studies of Memory in an International Consortium (COSMIC),The Lancet regional health. Western Pacific,2024,Journal Article,https://pubmed.ncbi.nlm.nih.gov/39308753/,2026-08-20,10.1016/j.lanwpc.2024.101198
NR-PUBMED-02,39355848,10.3389/fmed.2024.1438041,Evaluation of the review models and approval timelines of authorities participating in the East African Medicine Regulatory Harmonisation initiative: alignment and strategies for moving forward.,"Medicines regulatory harmonisation has been embraced by many national regulatory authorities (NRAs) to improve public health through faster availability of safe, high-quality, and effective medical products to patients and enhanced standardisation of technical guidelines and work sharing, leading to reduced cost to pharmaceutical companies. After ten years of implementing regulatory harmonisation by the East African Community Medicines Registration Harmonization (EAC-MRH) initiative, it is now imperative for participating NRAs to rely on each other to minimise duplication of use of limited resources. Major challenges in implementing reliance are the lack of clear registration processes and delays in the approval. The aim of this study was to compare review models, target timelines and data requirements used in assessing applications by EAC-MRH NRAs so as to align and propose strategies for improvement. A validated questionnaire that standardises and captures review processes was completed by the head of the medicine's registration division in each of the seven EAC-MRH NRAs. A country report based on the completed questionnaire was developed for each NRA and validated by the heads of the respective authorities. Most applications received by all countries were for generics except Kenya, which received a significant number of new active substance applications (55 and 53 in 2020 and 2021). Mean approval times for generics using full review varied, with Tanzania's time declining for the three years. Target timelines for full review for the five countries ranged between 180 calendar days (Tanzania) to the highest 330 days (Zanzibar). The three countries (Kenya, Rwanda and Uganda) utilising the verification review model had a target timeline of 90 days. All six authorities conducted abridged reviews and fast-track assessments through a priority review track. The common technical document format was mandatory for applications in all authorities. The target timeline for key milestones in the review process varied for each country with a few similarities. The study has provided a baseline for review models, target timelines and data requirements utilised in assessing applications for registration by EAC-MRH NRAs. Implementing the recommendations from this study will enable the NRAs to align and improve their registration processes.",Ngum N; Ndomondo-Sigonda M; Habonimana R; Siyoi F; Irasabwa C; Ojukwu J; Apolinary F; Okello A; Ahmada S; Walker S; Salek S,Frontiers in medicine,2024,Journal Article,https://pubmed.ncbi.nlm.nih.gov/39355848/,2026-08-20,10.3389/fmed.2024.1438041
NR-PUBMED-02,39361256,10.1002/mpr.70004,The Holland Sleep Disorders Questionnaire: Factorial structure and measurement invariance in a psychiatric sample relative to the general population.,"Although common, sleep disorders often remain undiagnosed in psychiatric patients. A screening instrument, like the Holland Sleep Disorders Questionnaire (HSDQ) could improve this. Previous work indicated a 6-factor structure for the HSDQ, but this hasn't been investigated in psychiatric patients. HSDQ data was collected in a psychiatric-outpatient sample (n = 1082) and general-population sample (n = 2089). Internal reliability of the HSDQ was investigated and Confirmatory Factor Analyses (CFA) were used to compare 1-, 6-, and second-order 6-factor models in both samples. Next, multigroup-CFA was used to investigate measurement invariance. Except for one subscale, internal reliability was acceptable in both samples. The 6-factor structure model fitted best in both samples and investigation of measurement invariance showed evidence for equality of the overall factor structure (configural invariance). Addition of equality constraints on factor loadings (metric invariance) and item thresholds (scalar invariance) showed good fit for all fit statistics, except for one. Exploratory analyses identified three items for metric and three different items for scalar invariance explaining this non-invariance. The HSDQ has a 6-factor structure in psychiatric patients, which is comparable to the general population. However, due to the observed non-invariance, users should be cautious with comparing HSDQ scores between psychiatric and general populations.",Mijnster T; Wardenaar KJ; Boersma GJ; van Veen MM; Cath D; Kerkhof GA; Lancel M,International journal of methods in psychiatric research,2024,"Journal Article; Research Support, Non-U.S. Gov't",https://pubmed.ncbi.nlm.nih.gov/39361256/,2026-08-20,10.1002/mpr.70004
